id,key,value,type 
2944902552,highway,traffic_signals,regular
2944902555,highway,traffic_signals,regular
2944902605,highway,traffic_signals,regular
2945071133,power,portal,regular
2945071136,power,tower,regular
2945071146,power,tower,regular
2945071160,power,tower,regular
2945071170,power,tower,regular
2945071176,power,tower,regular
2946914562,name,apartment laguna biru A-1-12,regular
2946922977,name,Surau Al- Amin,regular
2946922977,amenity,place_of_worship,regular
2946922977,religion,muslim,regular
2946922977,postal_code,43200,regular
2946922979,name,Surau Al-Fallahiah,regular
2946922979,amenity,place_of_worship,regular
2946922979,religion,muslim,regular
2946922981,name,Surau An- Nur,regular
2946922981,amenity,place_of_worship,regular
2946922981,religion,muslim,regular
2946922983,name,Surau Fatimah Az-Zahra,regular
2946922983,amenity,place_of_worship,regular
2946922983,religion,muslim,regular
2946923029,highway,turning_circle,regular
2947903564,highway,traffic_signals,regular
2947903564,traffic_signals,signal,regular
2947927211,name,Masjid Nurulhuda,regular
2947927211,amenity,place_of_worship,regular
2947927211,religion,muslim,regular
2947927211,city,Banting,addr
2947927211,suburb,Olak Lempit,addr
2947952841,traffic_calming,hump,regular
2947952851,traffic_calming,hump,regular
2947952870,traffic_calming,hump,regular
2947952872,traffic_calming,hump,regular
2947980736,name,Masjid As-Sobirin,regular
2947980736,amenity,place_of_worship,regular
2947980736,alt_name,Masjid Bukit Changgang,regular
2947980736,religion,muslim,regular
2947980736,city,Banting,addr
2947980736,suburb,Bukit Changgang,addr
2948773958,junction,yes,regular
2948778391,junction,yes,regular
2948866215,highway,traffic_signals,regular
2949356012,highway,traffic_signals,regular
2949356012,traffic_signals,signal,regular
2949400316,highway,turning_circle,regular
2949400320,highway,turning_circle,regular
2949400322,highway,turning_circle,regular
2949400454,highway,turning_circle,regular
2949400456,highway,turning_circle,regular
2949400472,highway,turning_circle,regular
2949400474,highway,turning_circle,regular
2951030267,name,Taman City,regular
2951030267,place,suburb,regular
2951733022,name,Gloria Jean's Coffees,regular
2951733022,amenity,cafe,regular
2951733022,cuisine,coffee_shop,regular
2952127056,barrier,entrance,regular
2952580434,barrier,gate,regular
2953938648,name,Plaza Damas 3,regular
2953938648,tourism,hotel,regular
2955914019,name,Skynet,regular
2955914019,amenity,post_office,regular
2955914019,city,Subang Jaya,addr
2955914019,street,Jalan SS13/5,addr
2955914019,postcode,47500,addr
2955914021,name,Apex Pharmacy,regular
2955914021,office,company,regular
2955914021,smoking,outside,regular
2955914021,city,Subang Jaya,addr
2955914021,street,Jalan SS13/5,addr
2955914021,postcode,47500,addr
2956787535,traffic_calming,bump,regular
2957246033,name,VIVATEL,regular
2957246033,street,"Jalan Loke Yew,55200 Kuala Lumpur,Malaysia",addr
2963901361,atm,yes,regular
2963901361,name,AmBank,regular
2963901361,amenity,bank,regular
2963901373,atm,yes,regular
2963901373,name,AgroBank,regular
2963901373,amenity,bank,regular
2965668538,name,Strawberry Fields Hotel,regular
2965668538,tourism,hotel,regular
2965668538,city,Petaling Jaya,addr
2965668538,place,PJ State,addr
2968534262,highway,turning_circle,regular
2968534272,name,Surau,regular
2968534272,amenity,place_of_worship,regular
2968534272,religion,muslim,regular
2968970990,name,Cavells,regular
2968970990,amenity,restaurant,regular
2968970992,name,Segara,regular
2968970992,amenity,doctors,regular
2968981964,name,Pressto,regular
2968981964,shop,laundry,regular
2968981966,name,Starbucks,regular
2968981966,amenity,cafe,regular
2968981966,cuisine,coffee_shop,regular
2968981968,name,Mediviron,regular
2968981968,amenity,doctors,regular
2968981970,name,Watsons,regular
2968981970,amenity,pharmacy,regular
2968991726,name,Lotte Mart,regular
2968991726,shop,convenience,regular
2969047174,name,AmBank,regular
2969047174,amenity,bank,regular
2971566912,highway,turning_circle,regular
2972528759,name,McDonald's,regular
2972528759,amenity,fast_food,regular
2972989398,name,The One Academy,regular
2972989398,amenity,college,regular
2972989398,building,school,regular
2974064432,name,Surau,regular
2974064432,amenity,place_of_worship,regular
2974064432,religion,muslim,regular
2974157188,name,PJ Church of Christ,regular
2974157188,amenity,place_of_worship,regular
2974157188,religion,christian,regular
2974168843,name,Haja's Cafe,regular
2974168843,amenity,restaurant,regular
2974168843,city,Petaling Jaya,addr
2974186615,name,Watsons,regular
2974186615,shop,chemist,regular
2974186615,alt_name,Watsons PJ State,regular
2974186615,city,Petaling Jaya,addr
2974186615,place,PJ State,addr
2975221222,highway,turning_circle,regular
2975225188,highway,turning_circle,regular
2975282837,name,Hero Mart,regular
2975282837,shop,convenience,regular
2975282837,city,Petaling Jaya,addr
2975282837,place,Bukit Gasing,addr
2975297793,name,Malaya Optical (PJ) Sdn Bhd,regular
2975297793,shop,optician,regular
2975297793,city,Petaling Jaya,addr
2975297793,street,Jalan Yong Shook Lin,addr
2977075245,amenity,cafe,regular
2977075245,cuisine,asian,regular
2977075245,opening_hours,Mo-Su 07:00-11:00,regular
2977075247,amenity,cafe,regular
2977075247,cuisine,asian,regular
2977075249,shop,bakery,regular
2977075269,traffic_calming,bump,regular
2977075291,barrier,toll_booth,regular
2980371654,name,Yusoof Dan Zakhir,regular
2980371654,amenity,restaurant,regular
2982745774,name,Guard house,regular
2984503702,traffic_calming,bump,regular
2985905959,highway,turning_circle,regular
2985905987,highway,turning_circle,regular
2985906015,highway,turning_circle,regular
2987778575,traffic_calming,bump,regular
2987778583,traffic_calming,bump,regular
2988814079,amenity,fountain,regular
2988816207,barrier,lift_gate,regular
2988816745,barrier,lift_gate,regular
2988862820,barrier,lift_gate,regular
2988863108,barrier,lift_gate,regular
2988863353,barrier,lift_gate,regular
2989607609,barrier,lift_gate,regular
2989607611,barrier,lift_gate,regular
2989637527,public_transport,stop_position,regular
2989694107,highway,turning_circle,regular
2989694123,highway,turning_circle,regular
2993388091,barrier,lift_gate,regular
2993435123,barrier,lift_gate,regular
2993815809,highway,traffic_signals,regular
2993815809,traffic_signals,signal,regular
2993817236,highway,motorway_junction,regular
2995294390,name,Cheras Utama,regular
2995294390,place,neighbourhood,regular
2995294390,city,Kuala Lumpur,addr
2995294390,suburb,Cheras,addr
2996283874,barrier,lift_gate,regular
2996287037,barrier,lift_gate,regular
2997540408,name,Nyonya Kopitiam,regular
2997540408,amenity,restaurant,regular
2997540410,amenity,restaurant,regular
2997540412,name,mamak Abc,regular
2997540412,amenity,restaurant,regular
2997540414,amenity,restaurant,regular
2997540416,amenity,restaurant,regular
2997540418,amenity,restaurant,regular
2997540420,amenity,restaurant,regular
2997540422,amenity,restaurant,regular
2997540424,amenity,restaurant,regular
2997540426,amenity,restaurant,regular
2997540428,amenity,restaurant,regular
2998037225,name,R&R Kundang (East Bound),regular
2998037225,highway,rest_area,regular
2998974799,name,Faizul Maju,regular
2998974799,amenity,cafe,regular
2998974799,cuisine,regional,regular
2998974801,shop,motorcycle,regular
2998974807,barrier,gate,regular
2998974825,amenity,parking,regular
2998978341,name,Pusat Pakaian Hari-Hari,regular
2998978341,shop,clothes,regular
2998978343,public_transport,stop_position,regular
3001786740,name,AEON,regular
3001786740,shop,mall,regular
3001786791,traffic_calming,bump,regular
3001786793,traffic_calming,bump,regular
3001938941,name,Nanorian Technologies Sdn Bhd,regular
3005260788,atm,yes,regular
3005260788,name,maybank,regular
3005260788,amenity,bank,regular
3013591303,name,Dobi Sinar Mentari,regular
3013591303,shop,laundry,regular
3013600745,name,Sri Siva Maha Mariamman,regular
3013600745,amenity,place_of_worship,regular
3013600745,religion,hindu,regular
3013603618,name,7 Eleven,regular
3013603618,shop,convenience,regular
3013603620,name,Pasaraya Karnival ,regular
3013603620,shop,supermarket,regular
3013603622,fee,no,regular
3013603622,access,yes,regular
3013603622,amenity,toilets,regular
3013603624,amenity,atm,regular
3013603624,operator,CIMB,regular
3014018963,name,Aditya Hotel,regular
3014018963,tourism,hotel,regular
3014018963,city,Kuala Lumpur,addr
3014018963,street,Jalan Klang Lama,addr
3014050761,name,AmBank,regular
3014050761,amenity,bank,regular
3014050761,city,Kuala Lumpur,addr
3014050761,street,Jalan Klang Lama,addr
3014076973,name,Palmier Patisserie Cafe Malaysia,regular
3014076973,phone,+60379727988,regular
3014076973,amenity,cafe,regular
3014076973,street,Jalan Bukit Desa 5,addr
3014076973,postcode,58100,addr
3014076973,opening_hours,Mo-Fr 11:00-22:00; Sa-Su 10:00-22:00,regular
3014076973,housenumber,1,addr
3014089115,amenity,post_box,regular
3027810716,highway,motorway_junction,regular
3027811512,ref,4,regular
3027811512,name,Putrajaya Sentral,regular
3027811512,highway,motorway_junction,regular
3031325445,highway,turning_circle,regular
3031325645,access,private,regular
3031325645,barrier,lift_gate,regular
3031441480,highway,turning_circle,regular
3031441482,highway,turning_circle,regular
3031441484,highway,turning_circle,regular
3031441486,highway,turning_circle,regular
3031441490,highway,turning_circle,regular
3032242299,name,Razzaq Workshop,regular
3032242299,shop,car_repair,regular
3033778602,name,Klinik Pergigian Dato Keramat,regular
3033778602,amenity,clinic,regular
3033804029,name,Klinik Menara,regular
3033804029,amenity,clinic,regular
3033804029,city,Kuala Lumpur,addr
3033804029,street,Jalan Keramat,addr
3033804029,postcode,54000,addr
3033804029,housenumber,75A-1 Lot 780,addr
3033804618,name,Sekolah Rendah Agama Dato Keramat,regular
3033804618,amenity,school,regular
3033804618,building,school,regular
3033808065,city,Kuala Lumpur,addr
3033808065,place,Dataran Jelatek,addr
3033808065,name,99 Speedmart,regular
3033808065,shop,convenience,regular
3033810139,atm,yes,regular
3033810139,name,CIMB,regular
3033810139,amenity,bank,regular
3033810139,drive_through,no,regular
3033810473,atm,yes,regular
3033810473,name,Maybank,regular
3033810473,amenity,bank,regular
3033810473,drive_through,no,regular
3033815806,name,Sekolah Kebangsaan Taman Setiawangsa,regular
3033815806,building,school,regular
3034726400,traffic_calming,bump,regular
3039166737,name,Oasis,regular
3039166737,tourism,hotel,regular
3040864646,name,New Creation Church,regular
3040864646,amenity,place_of_worship,regular
3040864646,religion,christian,regular
3040876267,name,BHPetrol,regular
3040876267,brand,BHPetrol,regular
3040876267,amenity,fuel,regular
3040876267,operator,BHPetrol,regular
3040956840,name,BSN,regular
3040956840,amenity,bank,regular
3040956842,name,Alliance Bank,regular
3040956842,amenity,bank,regular
3040973024,name,CIMB,regular
3040973024,amenity,bank,regular
3040973026,name,Mafana,regular
3040973026,amenity,restaurant,regular
3040973028,name,Public Bank,regular
3040973028,amenity,bank,regular
3041054776,name,Hotel 99,regular
3041054776,tourism,hotel,regular
3043075294,highway,turning_circle,regular
3043075296,highway,turning_circle,regular
3043075306,foot,yes,regular
3043075306,access,permissive,regular
3043075306,barrier,gate,regular
3043075306,bicycle,yes,regular
3043075306,motorcar,yes,regular
3043075306,motorcycle,yes,regular
3043075522,highway,turning_circle,regular
3046728842,name,Kwong Chow,regular
3046728842,amenity,restaurant,regular
3046728842,cuisine,chinese,regular
3046728844,name,New Sun Ho,regular
3046728844,amenity,restaurant,regular
3046728844,cuisine,chinese,regular
3046728846,name,Pasar Raya KH,regular
3046728846,shop,supermarket,regular
3046728848,name,Caring,regular
3046728848,amenity,pharmacy,regular
3046728850,name,Sri Steven's Corner,regular
3046728850,amenity,restaurant,regular
3046728850,cuisine,indian,regular
3046728852,name,99 Speedmart,regular
3046728852,shop,convenience,regular
3046728854,name,Hoi Sum Kopitiam,regular
3046728854,amenity,cafe,regular
3046728854,cuisine,chinese,regular
3046728856,name,Kopitan Classic Penang Passion,regular
3046728856,amenity,restaurant,regular
3046728860,name,Big,regular
3046728860,amenity,pharmacy,regular
3046794965,name,Kenny Rogers Roasters,regular
3046794965,amenity,restaurant,regular
3046794965,cuisine,chicken,regular
3046803955,name,Yen Yen A One,regular
3046803955,amenity,restaurant,regular
3046803955,cuisine,chinese,regular
3046803955,city,Kuala Lumpur,addr
3046803955,street,Jalan Klang Lama,addr
3051024213,highway,bus_stop,regular
3054955475,shop,convenience,regular
3054955475,brand,Shell,regular
3054955475,amenity,fuel,regular
3054955475,operator,Shell,regular
